,choice_set,choice
56539,"('A', 'F', 'G', 'I')",A
56540,"('G', 'H', 'I')",I
56541,"('D', 'E', 'G')",E
56542,"('C', 'D', 'E', 'I')",C
56543,"('A', 'C', 'F')",A
56544,"('D', 'E', 'G', 'I')",G
56545,"('A', 'D', 'G', 'I')",I
56546,"('F', 'G', 'I')",F
56547,"('A', 'C', 'G', 'H')",H
56548,"('B', 'C', 'H')",B
56549,"('A', 'B', 'C', 'E')",B
56550,"('C', 'D')",D
56551,"('A', 'C', 'F')",F
56552,"('A', 'D', 'E')",E
56553,"('E', 'F', 'H', 'I')",F
56554,"('A', 'E', 'G')",G
56555,"('A', 'D', 'H', 'I')",A
56556,"('C', 'F', 'I')",C
56557,"('A', 'F', 'G', 'H')",F
56558,"('C', 'E', 'F', 'G')",E
56559,"('A', 'H')",H
56560,"('A', 'B', 'E', 'G')",E
56561,"('A', 'D')",D
56562,"('C', 'I')",C
56563,"('D', 'E')",D
56564,"('B', 'C', 'E', 'H')",H
56565,"('D', 'G', 'H', 'I')",G
56566,"('B', 'D', 'E')",D
56567,"('B', 'D')",D
56568,"('B', 'C', 'F', 'I')",I
56569,"('C', 'D', 'F', 'H')",F
56570,"('F', 'I')",F
56571,"('D', 'I')",D
56572,"('A', 'E')",E
56573,"('C', 'F')",F
56574,"('A', 'F', 'G', 'H')",H
56575,"('B', 'C')",B
56576,"('D', 'G', 'H', 'I')",D
56577,"('A', 'E', 'F', 'I')",E
56578,"('B', 'E', 'H')",E
56579,"('E', 'H')",E
56580,"('B', 'F', 'I')",F
56581,"('B', 'H', 'I')",H
56582,"('B', 'E')",B
56583,"('C', 'G', 'I')",G
56584,"('B', 'E', 'F')",B
56585,"('B', 'F', 'I')",I
56586,"('A', 'C', 'D', 'H')",D
56587,"('A', 'H', 'I')",H
56588,"('A', 'I')",A
56589,"('D', 'G')",G
56590,"('D', 'G', 'H')",G
56591,"('B', 'H')",B
56592,"('A', 'D', 'G')",A
56593,"('A', 'F')",F
56594,"('D', 'F')",F
56595,"('D', 'F', 'H', 'I')",I
56596,"('B', 'E', 'F')",F
56597,"('B', 'C')",B
56598,"('B', 'E', 'G')",G
56599,"('C', 'F', 'G')",F
56600,"('C', 'H', 'I')",I
56601,"('B', 'C', 'H')",B
56602,"('A', 'B', 'F')",F
56603,"('E', 'I')",I
56604,"('B', 'E')",E
56605,"('B', 'D', 'E', 'F')",F
56606,"('D', 'G')",G
56607,"('B', 'G')",G
56608,"('B', 'D', 'E', 'I')",I
56609,"('C', 'D', 'H')",D
56610,"('F', 'G', 'H', 'I')",F
56611,"('A', 'B', 'G', 'H')",H
56612,"('C', 'F', 'G')",G
56613,"('E', 'H', 'I')",E
56614,"('C', 'D', 'G')",G
56615,"('G', 'H')",H
56616,"('A', 'C', 'I')",A
56617,"('E', 'F', 'I')",F
56618,"('C', 'D')",D
56619,"('B', 'C', 'D', 'H')",D
56620,"('D', 'F')",F
56621,"('C', 'E', 'F')",E
56622,"('C', 'E', 'G')",E
56623,"('D', 'G')",G
56624,"('D', 'F', 'I')",I
56625,"('A', 'B', 'E', 'G')",G
56626,"('C', 'G')",C
56627,"('H', 'I')",H
56628,"('D', 'F', 'I')",F
56629,"('B', 'D', 'I')",D
56630,"('C', 'F')",F
56631,"('C', 'D')",D
56632,"('A', 'D', 'E', 'H')",E
56633,"('E', 'G', 'I')",E
56634,"('D', 'F')",F
56635,"('G', 'H')",G
56636,"('A', 'H', 'I')",H
56637,"('G', 'H')",G
56638,"('C', 'F')",F
56639,"('D', 'F')",F
56640,"('D', 'G', 'I')",G
56641,"('C', 'F')",F
56642,"('E', 'F')",E
56643,"('A', 'D', 'F')",A
56644,"('A', 'D', 'F')",F
56645,"('A', 'I')",A
56646,"('B', 'D', 'H')",D
56647,"('C', 'E', 'G', 'I')",G
56648,"('A', 'C', 'D', 'G')",G
56649,"('E', 'I')",E
56650,"('B', 'D')",D
56651,"('C', 'F')",C
56652,"('F', 'H')",H
56653,"('A', 'D')",D
56654,"('C', 'D', 'H', 'I')",D
56655,"('A', 'E', 'F', 'I')",F
56656,"('A', 'C', 'F')",F
56657,"('D', 'G')",G
56658,"('A', 'D', 'E')",D
56659,"('D', 'G', 'H')",G
56660,"('C', 'D', 'F', 'H')",F
56661,"('C', 'G', 'I')",G
56662,"('A', 'B', 'C', 'D')",D
56663,"('E', 'F', 'H', 'I')",F
56664,"('A', 'D', 'G', 'I')",I
56665,"('A', 'F', 'G', 'I')",I
56666,"('C', 'E', 'F')",C
56667,"('A', 'B', 'C', 'F')",F
56668,"('A', 'C', 'E')",E
56669,"('A', 'E', 'I')",E
56670,"('E', 'G', 'H', 'I')",G
56671,"('E', 'G')",G
56672,"('B', 'C', 'F')",F
56673,"('A', 'I')",A
56674,"('B', 'C', 'I')",C
56675,"('A', 'E', 'I')",I
56676,"('D', 'G')",G
56677,"('D', 'E', 'H')",E
56678,"('B', 'C')",B
56679,"('D', 'H', 'I')",H
56680,"('A', 'B', 'H')",H
56681,"('C', 'D', 'F')",D
56682,"('D', 'E')",E
56683,"('D', 'H')",D
56684,"('A', 'F')",A
56685,"('A', 'F', 'I')",F
56686,"('D', 'E', 'I')",D
56687,"('A', 'B', 'E', 'H')",E
56688,"('A', 'D', 'F', 'H')",F
56689,"('A', 'D', 'F', 'I')",F
56690,"('A', 'F')",A
56691,"('E', 'G', 'H', 'I')",I
56692,"('E', 'G', 'H', 'I')",G
56693,"('F', 'I')",F
56694,"('C', 'E', 'F', 'G')",E
56695,"('A', 'B', 'F', 'H')",F
56696,"('C', 'D', 'F')",C
56697,"('D', 'F')",F
56698,"('B', 'C', 'F', 'I')",F
56699,"('D', 'E', 'H')",D
56700,"('B', 'F')",B
56701,"('A', 'C')",A
56702,"('B', 'D', 'G')",B
56703,"('F', 'H')",F
56704,"('B', 'D', 'E', 'H')",E
56705,"('A', 'B', 'I')",I
56706,"('C', 'E', 'F')",F
56707,"('A', 'B')",B
56708,"('D', 'H', 'I')",I
56709,"('F', 'G')",G
56710,"('A', 'B', 'C', 'G')",G
56711,"('F', 'H')",F
56712,"('D', 'F', 'I')",F
56713,"('A', 'C', 'F', 'H')",A
56714,"('D', 'E', 'I')",D
56715,"('E', 'I')",E
56716,"('B', 'H')",H
56717,"('A', 'B', 'G', 'I')",G
56718,"('B', 'E')",B
56719,"('B', 'D', 'G')",G
56720,"('A', 'F', 'H')",H
56721,"('F', 'I')",I
56722,"('B', 'C')",B
56723,"('C', 'G')",G
56724,"('D', 'E', 'I')",I
56725,"('A', 'D', 'G')",D
56726,"('A', 'B', 'H')",H
56727,"('B', 'D', 'I')",I
56728,"('D', 'H')",H
56729,"('C', 'D', 'H')",D
56730,"('A', 'C', 'I')",A
56731,"('C', 'E', 'F', 'H')",F
56732,"('B', 'E', 'F')",E
56733,"('A', 'C', 'G', 'I')",G
56734,"('A', 'C', 'D')",D
56735,"('A', 'F')",F
56736,"('B', 'C', 'G', 'H')",G
56737,"('B', 'D', 'E')",E
56738,"('B', 'D', 'E')",E
56739,"('C', 'E', 'G', 'H')",E
56740,"('E', 'F')",F
56741,"('A', 'C', 'E')",E
56742,"('A', 'F', 'G', 'I')",I
56743,"('E', 'I')",I
56744,"('A', 'D', 'I')",A
56745,"('B', 'E', 'F')",B
56746,"('B', 'C')",C
56747,"('H', 'I')",H
56748,"('C', 'D', 'G', 'H')",D
56749,"('A', 'C', 'G')",G
56750,"('E', 'F', 'H')",E
56751,"('A', 'D')",D
56752,"('B', 'C', 'E', 'H')",E
56753,"('B', 'G', 'H')",G
56754,"('B', 'F')",B
56755,"('A', 'G')",G
56756,"('B', 'C', 'F', 'I')",F
56757,"('F', 'H')",F
56758,"('C', 'D', 'E')",D
56759,"('D', 'G')",D
56760,"('C', 'D', 'H')",D
56761,"('A', 'E', 'G', 'H')",E
56762,"('D', 'E', 'G', 'I')",E
56763,"('C', 'G')",G
56764,"('B', 'D', 'H', 'I')",D
56765,"('D', 'E', 'G')",D
56766,"('B', 'E', 'H')",E
56767,"('C', 'D', 'F', 'I')",F
56768,"('A', 'B', 'C', 'D')",D
56769,"('B', 'E', 'F', 'I')",B
56770,"('B', 'D', 'F')",B
56771,"('C', 'D', 'G')",G
56772,"('A', 'B', 'E', 'H')",A
56773,"('D', 'H', 'I')",I
56774,"('C', 'D')",D
56775,"('C', 'F', 'H', 'I')",F
56776,"('A', 'D', 'E', 'H')",D
56777,"('A', 'G', 'H')",G
56778,"('B', 'C', 'E', 'G')",E
56779,"('A', 'C', 'H', 'I')",C
56780,"('E', 'F')",F
56781,"('B', 'C', 'H', 'I')",H
56782,"('A', 'C')",C
56783,"('B', 'F')",F
56784,"('B', 'E', 'G')",B
56785,"('D', 'F', 'I')",F
56786,"('D', 'G', 'H')",G
56787,"('C', 'D', 'G')",C
56788,"('C', 'F', 'H')",F
56789,"('F', 'I')",F
56790,"('A', 'D')",D
56791,"('C', 'E', 'H')",C
56792,"('C', 'F', 'I')",F
56793,"('A', 'B', 'F', 'I')",F
56794,"('A', 'G')",A
56795,"('C', 'H')",H
56796,"('D', 'I')",D
56797,"('A', 'B', 'C', 'H')",C
56798,"('G', 'H', 'I')",G
56799,"('A', 'B', 'D')",D
56800,"('A', 'B', 'I')",A
56801,"('A', 'D', 'G', 'I')",D
56802,"('A', 'F')",F
56803,"('D', 'H')",D
56804,"('B', 'F', 'H', 'I')",F
56805,"('B', 'E', 'F', 'G')",F
56806,"('B', 'F', 'I')",B
56807,"('A', 'C', 'F', 'I')",F
56808,"('D', 'E')",E
56809,"('A', 'E')",E
56810,"('B', 'D', 'F', 'H')",H
56811,"('D', 'E')",D
56812,"('C', 'H', 'I')",H
56813,"('D', 'E', 'G', 'I')",E
56814,"('G', 'I')",G
56815,"('A', 'B', 'E', 'I')",I
56816,"('A', 'B', 'E', 'G')",E
56817,"('E', 'H')",E
56818,"('B', 'F', 'G')",F
56819,"('H', 'I')",H
56820,"('A', 'H', 'I')",A
56821,"('B', 'D')",B
56822,"('A', 'D', 'G')",G
56823,"('E', 'G', 'H', 'I')",G
56824,"('B', 'H', 'I')",B
56825,"('G', 'I')",G
56826,"('A', 'D', 'G', 'H')",D
56827,"('C', 'F', 'G', 'H')",F
56828,"('A', 'F', 'I')",I
56829,"('D', 'E')",E
56830,"('A', 'C', 'D', 'H')",D
56831,"('D', 'E', 'H')",E
56832,"('C', 'I')",C
56833,"('C', 'D', 'E', 'G')",C
56834,"('C', 'E')",E
56835,"('A', 'E', 'G', 'H')",A
56836,"('C', 'H')",H
56837,"('B', 'E', 'G')",E
56838,"('D', 'F', 'I')",F
56839,"('A', 'C', 'D', 'F')",F
56840,"('G', 'I')",G
56841,"('D', 'E', 'F')",F
56842,"('A', 'H', 'I')",H
56843,"('B', 'G', 'H')",H
56844,"('C', 'D', 'I')",D
56845,"('A', 'B', 'E', 'G')",B
56846,"('D', 'G', 'H')",G
56847,"('A', 'C', 'F')",A
56848,"('A', 'C', 'D', 'E')",E
56849,"('A', 'D', 'H')",D
56850,"('A', 'E', 'G')",G
56851,"('C', 'G', 'H')",G
56852,"('B', 'D', 'H')",D
56853,"('A', 'D', 'E')",E
56854,"('B', 'E', 'G')",G
56855,"('C', 'D', 'H', 'I')",D
56856,"('G', 'I')",G
56857,"('A', 'C', 'G', 'H')",H
56858,"('C', 'D', 'G', 'H')",G
56859,"('E', 'F')",E
56860,"('A', 'C')",A
56861,"('H', 'I')",H
56862,"('F', 'G', 'H')",F
56863,"('A', 'B', 'H', 'I')",B
56864,"('A', 'G', 'H')",A
56865,"('A', 'C', 'I')",A
56866,"('A', 'C')",A
56867,"('A', 'B', 'F')",F
56868,"('A', 'B', 'G', 'H')",G
56869,"('A', 'E', 'G', 'I')",I
56870,"('C', 'D', 'G', 'H')",G
56871,"('A', 'C', 'E', 'H')",E
56872,"('A', 'B', 'E', 'H')",E
56873,"('A', 'D')",D
56874,"('A', 'H')",H
56875,"('F', 'H', 'I')",F
56876,"('G', 'H')",G
56877,"('B', 'C', 'D', 'F')",C
56878,"('A', 'D', 'G', 'I')",G
56879,"('A', 'B', 'G')",G
56880,"('A', 'C', 'E', 'I')",C
56881,"('B', 'D', 'E', 'H')",E
56882,"('A', 'E')",E
56883,"('A', 'H')",A
56884,"('B', 'I')",B
56885,"('C', 'F', 'G')",F
56886,"('A', 'D', 'H')",D
56887,"('E', 'F', 'G')",G
56888,"('A', 'D', 'E', 'I')",E
56889,"('C', 'D', 'G')",D
56890,"('C', 'I')",C
56891,"('C', 'G')",G
56892,"('A', 'E', 'H')",H
56893,"('A', 'B')",B
56894,"('A', 'F', 'I')",F
56895,"('A', 'H')",A
56896,"('C', 'I')",C
56897,"('B', 'D', 'E', 'G')",G
56898,"('D', 'I')",D
56899,"('B', 'E', 'I')",E
56900,"('G', 'H', 'I')",G
56901,"('B', 'D', 'G')",D
56902,"('B', 'C', 'F', 'I')",F
56903,"('A', 'B')",A
56904,"('A', 'C', 'D')",D
56905,"('B', 'E')",B
56906,"('A', 'B')",B
56907,"('A', 'F')",F
56908,"('A', 'B', 'C', 'D')",D
56909,"('A', 'D', 'H', 'I')",D
56910,"('F', 'H')",F
56911,"('B', 'E')",E
56912,"('D', 'E', 'H')",E
56913,"('C', 'D', 'E', 'F')",F
56914,"('A', 'B', 'D', 'G')",G
56915,"('B', 'D', 'E')",D
56916,"('B', 'C')",B
56917,"('E', 'F')",E
56918,"('A', 'I')",I
56919,"('A', 'I')",A
56920,"('B', 'F', 'H', 'I')",F
56921,"('A', 'C')",A
56922,"('E', 'G', 'I')",G
56923,"('C', 'D')",C
56924,"('E', 'G')",G
56925,"('B', 'D', 'F', 'G')",B
56926,"('D', 'E', 'I')",D
56927,"('A', 'B', 'C', 'I')",A
56928,"('A', 'B', 'D', 'H')",H
56929,"('A', 'D', 'F', 'H')",F
56930,"('B', 'C', 'D', 'E')",B
56931,"('A', 'G')",A
56932,"('A', 'B', 'H', 'I')",H
56933,"('A', 'C', 'E', 'I')",A
56934,"('C', 'D', 'E', 'I')",D
56935,"('B', 'C', 'E')",E
56936,"('F', 'I')",F
56937,"('B', 'G', 'H', 'I')",G
56938,"('C', 'I')",I
56939,"('B', 'E', 'H', 'I')",I
56940,"('A', 'C', 'D', 'E')",E
56941,"('A', 'F', 'H', 'I')",F
56942,"('A', 'D')",D
56943,"('B', 'C', 'F', 'G')",B
56944,"('H', 'I')",H
56945,"('B', 'I')",B
56946,"('A', 'C')",C
56947,"('A', 'E', 'H')",A
56948,"('A', 'F')",F
56949,"('C', 'D', 'G')",G
56950,"('B', 'E')",B
56951,"('D', 'F')",F
56952,"('D', 'F')",F
56953,"('B', 'C', 'D')",D
56954,"('F', 'H', 'I')",I
56955,"('A', 'D', 'G', 'H')",G
56956,"('A', 'G', 'I')",G
56957,"('A', 'E', 'F')",E
56958,"('C', 'E')",E
56959,"('A', 'G', 'H', 'I')",G
56960,"('A', 'I')",A
56961,"('A', 'G')",A
56962,"('A', 'C', 'H', 'I')",H
56963,"('A', 'C', 'E')",A
56964,"('A', 'D', 'E', 'H')",E
56965,"('F', 'H', 'I')",H
56966,"('D', 'E', 'F')",F
56967,"('F', 'I')",F
56968,"('A', 'F', 'G', 'H')",F
56969,"('D', 'F', 'G')",G
56970,"('B', 'I')",B
56971,"('D', 'E', 'F', 'I')",D
56972,"('A', 'F', 'G')",A
56973,"('B', 'I')",B
56974,"('A', 'C', 'G')",G
56975,"('E', 'I')",E
56976,"('D', 'G', 'I')",I
56977,"('A', 'H', 'I')",H
56978,"('F', 'G')",F
56979,"('C', 'E', 'H')",E
56980,"('B', 'D', 'H', 'I')",I
56981,"('B', 'C', 'H', 'I')",C
56982,"('H', 'I')",H
56983,"('A', 'E', 'H', 'I')",E
56984,"('C', 'F', 'I')",I
56985,"('A', 'B', 'C', 'I')",A
56986,"('A', 'C', 'F', 'H')",F
56987,"('B', 'D', 'G', 'I')",G
56988,"('C', 'D', 'E', 'I')",C
56989,"('B', 'C', 'G', 'I')",G
56990,"('B', 'E', 'F')",F
56991,"('E', 'G', 'I')",G
56992,"('B', 'D', 'F', 'I')",I
56993,"('A', 'D', 'E', 'I')",E
56994,"('B', 'D', 'E', 'G')",G
56995,"('B', 'C', 'F', 'G')",F
56996,"('D', 'F', 'G', 'H')",H
56997,"('B', 'F', 'I')",I
56998,"('B', 'H', 'I')",H
56999,"('E', 'F', 'H')",F
57000,"('A', 'B')",B
57001,"('B', 'F')",F
57002,"('D', 'G', 'H')",G
57003,"('B', 'D')",D
57004,"('B', 'C', 'H')",B
57005,"('B', 'D', 'F', 'G')",G
57006,"('E', 'G')",G
57007,"('A', 'D', 'E', 'H')",A
57008,"('B', 'C', 'G')",G
57009,"('F', 'G', 'I')",I
57010,"('A', 'C', 'D')",D
57011,"('A', 'B', 'C')",C
57012,"('B', 'F')",F
57013,"('B', 'C', 'G', 'I')",G
57014,"('A', 'F', 'H', 'I')",F
57015,"('C', 'F', 'G')",G
57016,"('F', 'H')",F
57017,"('C', 'E')",E
57018,"('B', 'C', 'D', 'E')",E
57019,"('B', 'D', 'F', 'G')",B
57020,"('E', 'F', 'G', 'I')",F
57021,"('C', 'E')",E
57022,"('F', 'G', 'H', 'I')",H
57023,"('A', 'I')",A
57024,"('C', 'E', 'G', 'H')",G
57025,"('D', 'G', 'H')",D
57026,"('A', 'E', 'F', 'I')",E
57027,"('B', 'I')",I
57028,"('A', 'C', 'E')",A
57029,"('B', 'E')",E
57030,"('A', 'D', 'E', 'G')",A
57031,"('D', 'F')",F
57032,"('C', 'D', 'I')",I
57033,"('A', 'E', 'F', 'G')",F
57034,"('C', 'F', 'G', 'I')",I
57035,"('A', 'E', 'F', 'H')",H
57036,"('B', 'E', 'F', 'I')",E
57037,"('D', 'F')",F
57038,"('G', 'H', 'I')",H
57039,"('A', 'G')",A
57040,"('D', 'E')",D
57041,"('C', 'E')",E
57042,"('A', 'E', 'H')",E
57043,"('A', 'C', 'D', 'G')",G
57044,"('B', 'C', 'H')",B
57045,"('A', 'D', 'F')",A
57046,"('B', 'D', 'E', 'G')",B
57047,"('F', 'G')",G
57048,"('B', 'H')",H
57049,"('A', 'C', 'E')",E
57050,"('E', 'G')",G
57051,"('A', 'C', 'E', 'I')",C
57052,"('A', 'B', 'E', 'G')",G
57053,"('D', 'E', 'G')",D
57054,"('G', 'I')",G
57055,"('E', 'F')",F
57056,"('F', 'H')",H
57057,"('B', 'E')",E
57058,"('B', 'H', 'I')",H
57059,"('D', 'I')",D
57060,"('B', 'F')",F
57061,"('C', 'D')",D
57062,"('F', 'G', 'H', 'I')",F
57063,"('A', 'F', 'G')",A
57064,"('B', 'E', 'G', 'H')",G
57065,"('C', 'D', 'G')",G
57066,"('D', 'E', 'G')",G
57067,"('B', 'C')",B
57068,"('E', 'H', 'I')",H
57069,"('F', 'H')",H
57070,"('A', 'B', 'F', 'H')",F
57071,"('C', 'D', 'F')",D
57072,"('C', 'H')",H
57073,"('A', 'G', 'H')",H
57074,"('A', 'B', 'C', 'F')",F
57075,"('G', 'H', 'I')",G
57076,"('F', 'G')",F
57077,"('B', 'F')",B
57078,"('A', 'B', 'E', 'F')",F
57079,"('A', 'C', 'D', 'I')",D
57080,"('A', 'D', 'G', 'H')",H
57081,"('A', 'H')",H
57082,"('A', 'D', 'G', 'I')",G
57083,"('A', 'B', 'D')",D
57084,"('C', 'E', 'H')",E
57085,"('B', 'F', 'G', 'I')",G
57086,"('F', 'G')",F
57087,"('A', 'F')",F
57088,"('B', 'E')",E
57089,"('B', 'C')",C
57090,"('B', 'C', 'D')",D
57091,"('D', 'E', 'G', 'H')",H
57092,"('B', 'E', 'F', 'G')",B
57093,"('A', 'E', 'G')",E
57094,"('C', 'E', 'F')",F
57095,"('E', 'G')",E
57096,"('D', 'E', 'H', 'I')",E
57097,"('D', 'E')",D
57098,"('E', 'F', 'I')",F
57099,"('C', 'I')",I
57100,"('A', 'D', 'I')",D
57101,"('C', 'F', 'H')",H
57102,"('E', 'H')",H
57103,"('F', 'H', 'I')",H
57104,"('D', 'F')",D
57105,"('D', 'F', 'H')",F
57106,"('A', 'B', 'F')",F
57107,"('C', 'E', 'H')",E
57108,"('A', 'C', 'E', 'F')",A
57109,"('C', 'G')",G
57110,"('A', 'B', 'H')",B
57111,"('A', 'B', 'C', 'F')",C
57112,"('D', 'I')",D
57113,"('A', 'B', 'I')",A
57114,"('A', 'F', 'G')",F
57115,"('B', 'G', 'H', 'I')",B
57116,"('B', 'D', 'E')",E
57117,"('B', 'F', 'G')",F
57118,"('C', 'D')",D
57119,"('D', 'F', 'G')",D
57120,"('D', 'H')",D
57121,"('C', 'D', 'E')",E
57122,"('A', 'D')",D
57123,"('A', 'C', 'D', 'G')",D
57124,"('B', 'E', 'G', 'H')",E
57125,"('C', 'H', 'I')",I
57126,"('D', 'G')",G
57127,"('B', 'C', 'E')",E
57128,"('F', 'H')",H
57129,"('A', 'B', 'C', 'E')",E
57130,"('C', 'G')",G
57131,"('B', 'H')",H
57132,"('A', 'C', 'D', 'F')",A
57133,"('B', 'D', 'G', 'H')",G
57134,"('A', 'G', 'I')",G
57135,"('B', 'G', 'H', 'I')",G
57136,"('B', 'F')",F
57137,"('A', 'E', 'H')",H
57138,"('A', 'B', 'D', 'G')",B
57139,"('B', 'F')",F
57140,"('C', 'F', 'H')",F
57141,"('C', 'I')",I
57142,"('B', 'E', 'F')",F
57143,"('D', 'F')",D
57144,"('D', 'E')",E
57145,"('A', 'E', 'F', 'G')",F
57146,"('C', 'G')",G
57147,"('D', 'E', 'F', 'H')",H
57148,"('B', 'E', 'G')",G
57149,"('B', 'C', 'D')",B
57150,"('D', 'G', 'H')",H
57151,"('G', 'H')",G
57152,"('A', 'H')",H
57153,"('C', 'I')",C
57154,"('A', 'D', 'G')",D
57155,"('C', 'F', 'H')",F
57156,"('A', 'D')",D
57157,"('A', 'D', 'H')",D
57158,"('G', 'I')",G
57159,"('C', 'D', 'H')",D
57160,"('C', 'F', 'I')",C
57161,"('A', 'D', 'E', 'H')",D
57162,"('B', 'E', 'H', 'I')",B
57163,"('C', 'F', 'H')",F
57164,"('B', 'C', 'F', 'H')",F
57165,"('A', 'C', 'D', 'E')",A
57166,"('B', 'D', 'G', 'I')",G
57167,"('D', 'G')",G
57168,"('A', 'D', 'F', 'H')",H
57169,"('B', 'F', 'H')",B
57170,"('C', 'D')",D
57171,"('C', 'D', 'H', 'I')",H
57172,"('B', 'C', 'E', 'H')",E
57173,"('C', 'E', 'I')",E
57174,"('G', 'H')",G
57175,"('B', 'E', 'F', 'G')",E
57176,"('D', 'F', 'G', 'H')",H
57177,"('D', 'E', 'H', 'I')",D
57178,"('A', 'C', 'E', 'H')",A
57179,"('C', 'E')",C
57180,"('C', 'D', 'F', 'G')",G
57181,"('C', 'D')",D
57182,"('B', 'F', 'H')",H
57183,"('B', 'C')",C
57184,"('C', 'I')",C
57185,"('B', 'C', 'E', 'I')",E
57186,"('C', 'D', 'F')",D
57187,"('B', 'E')",E
57188,"('B', 'D', 'E', 'H')",E
57189,"('C', 'E', 'G')",G
57190,"('B', 'I')",B
57191,"('D', 'G')",G
57192,"('C', 'E', 'F')",E
57193,"('E', 'F', 'H')",H
57194,"('C', 'D', 'F', 'I')",F
57195,"('B', 'C', 'F', 'G')",F
57196,"('C', 'D')",C
57197,"('C', 'H')",C
57198,"('D', 'F', 'G')",F
57199,"('A', 'E', 'G')",E
57200,"('A', 'D', 'H')",H
57201,"('A', 'E', 'G', 'I')",G
57202,"('B', 'C')",B
57203,"('E', 'H')",E
57204,"('C', 'E', 'F', 'I')",F
57205,"('G', 'H')",G
57206,"('E', 'G', 'H')",G
57207,"('F', 'H')",F
57208,"('F', 'H', 'I')",F
57209,"('C', 'H', 'I')",H
57210,"('D', 'E', 'G', 'I')",I
57211,"('C', 'D', 'H')",D
57212,"('A', 'D', 'F')",D
57213,"('A', 'D', 'G')",G
57214,"('C', 'D', 'I')",C
57215,"('A', 'F', 'H', 'I')",F
57216,"('A', 'I')",I
57217,"('A', 'C')",C
57218,"('A', 'F', 'G', 'I')",A
57219,"('A', 'D')",D
57220,"('A', 'B')",B
57221,"('F', 'H')",H
57222,"('A', 'D')",D
57223,"('F', 'G', 'H')",F
57224,"('C', 'F', 'G', 'I')",F
57225,"('B', 'D', 'G', 'H')",H
57226,"('C', 'E')",E
57227,"('C', 'E', 'F', 'G')",G
57228,"('B', 'F', 'G', 'I')",F
57229,"('A', 'B', 'D', 'E')",A
57230,"('C', 'D', 'G', 'I')",D
57231,"('A', 'B', 'E', 'H')",E
57232,"('B', 'D', 'H')",B
57233,"('A', 'C', 'F', 'G')",C
57234,"('B', 'E', 'G', 'H')",B
57235,"('F', 'G', 'H')",H
57236,"('B', 'C', 'F', 'H')",F
57237,"('A', 'B', 'D')",D
57238,"('A', 'F', 'H')",F
57239,"('E', 'H', 'I')",E
57240,"('A', 'E', 'H')",H
57241,"('C', 'G', 'I')",G
57242,"('A', 'D')",D
57243,"('B', 'I')",B
57244,"('D', 'E')",E
57245,"('E', 'F', 'H', 'I')",F
57246,"('A', 'C', 'F')",F
57247,"('A', 'B', 'D', 'E')",B
57248,"('B', 'E', 'F')",B
57249,"('A', 'D', 'H', 'I')",I
57250,"('A', 'B', 'E', 'F')",F
57251,"('F', 'H')",H
57252,"('B', 'C', 'G')",G
57253,"('B', 'D', 'F', 'I')",I
57254,"('H', 'I')",I
57255,"('A', 'B', 'E', 'I')",E
57256,"('B', 'C')",C
57257,"('B', 'C', 'E', 'F')",F
57258,"('B', 'C', 'G')",B
57259,"('D', 'H')",H
57260,"('A', 'B', 'D', 'F')",F
57261,"('B', 'C', 'D', 'F')",B
57262,"('A', 'E', 'F')",A
57263,"('B', 'C', 'H', 'I')",I
57264,"('A', 'C', 'H', 'I')",H
57265,"('E', 'F', 'G', 'H')",H
57266,"('A', 'E', 'F', 'I')",A
57267,"('A', 'C', 'E')",E
57268,"('A', 'B', 'E', 'G')",A
57269,"('A', 'B', 'E', 'F')",B
57270,"('C', 'G')",G
57271,"('E', 'I')",E
57272,"('F', 'H')",F
57273,"('D', 'F', 'H', 'I')",D
57274,"('A', 'B', 'D', 'E')",B
57275,"('B', 'I')",B
57276,"('B', 'D', 'F')",F
57277,"('B', 'C')",B
57278,"('C', 'D', 'G')",G
57279,"('B', 'H')",H
57280,"('D', 'G', 'H')",H
57281,"('A', 'D', 'E')",E
57282,"('F', 'G')",F
57283,"('B', 'H', 'I')",B
57284,"('B', 'E', 'F', 'G')",G
57285,"('B', 'C', 'D')",B
57286,"('A', 'B')",B
57287,"('D', 'G', 'H')",H
57288,"('A', 'C', 'I')",A
57289,"('B', 'C', 'H')",H
57290,"('A', 'B', 'I')",A
57291,"('B', 'C', 'G')",G
57292,"('B', 'C', 'D')",D
57293,"('D', 'F', 'G', 'H')",F
57294,"('C', 'F', 'H')",H
57295,"('D', 'F', 'I')",F
57296,"('A', 'E', 'G')",A
57297,"('C', 'H', 'I')",H
57298,"('D', 'E', 'I')",I
57299,"('B', 'F', 'G')",B
57300,"('A', 'I')",I
57301,"('A', 'G')",G
57302,"('E', 'F')",F
57303,"('A', 'B', 'D')",B
57304,"('B', 'D', 'H', 'I')",B
57305,"('A', 'D')",A
57306,"('A', 'H', 'I')",A
57307,"('C', 'F', 'G', 'H')",H
57308,"('B', 'E', 'I')",E
57309,"('A', 'B', 'F', 'G')",G
57310,"('B', 'C', 'D', 'F')",B
57311,"('A', 'B', 'D', 'F')",D
57312,"('D', 'I')",D
57313,"('F', 'H')",F
57314,"('F', 'G')",F
57315,"('E', 'I')",E
57316,"('A', 'E')",E
57317,"('C', 'I')",C
57318,"('B', 'C', 'G', 'H')",G
57319,"('A', 'G', 'H', 'I')",H
