,choice_set,choice
37919,"('K', 'P')",K
37920,"('C', 'E', 'O', 'Q')",O
37921,"('C', 'O', 'P')",C
37922,"('O', 'Q')",O
37923,"('A', 'M')",M
37924,"('E', 'M', 'N')",E
37925,"('E', 'J')",E
37926,"('K', 'M', 'P')",K
37927,"('F', 'L')",F
37928,"('C', 'I', 'M')",C
37929,"('E', 'L', 'M', 'N')",N
37930,"('M', 'O', 'P')",O
37931,"('K', 'N', 'O')",N
37932,"('B', 'C', 'D', 'N')",D
37933,"('A', 'O')",O
37934,"('B', 'C', 'D')",D
37935,"('B', 'D')",B
37936,"('A', 'J', 'L', 'N')",L
37937,"('B', 'D')",B
37938,"('B', 'I')",B
37939,"('D', 'G', 'H', 'M')",M
37940,"('A', 'G', 'I', 'O')",O
37941,"('H', 'L')",L
37942,"('A', 'P')",A
37943,"('C', 'E')",E
37944,"('H', 'N', 'Q')",Q
37945,"('B', 'C', 'D', 'H')",H
37946,"('C', 'E', 'M', 'N')",M
37947,"('E', 'J', 'M', 'Q')",M
37948,"('J', 'N', 'O')",N
37949,"('A', 'K')",K
37950,"('D', 'K')",K
37951,"('I', 'J', 'O', 'Q')",O
37952,"('C', 'D', 'N')",N
37953,"('J', 'O', 'P')",O
37954,"('B', 'D')",B
37955,"('A', 'C')",C
37956,"('B', 'H', 'N', 'O')",O
37957,"('E', 'I')",E
37958,"('C', 'J')",C
37959,"('F', 'G', 'M')",F
37960,"('C', 'M')",C
37961,"('I', 'K', 'N', 'P')",I
37962,"('B', 'L', 'O')",L
37963,"('D', 'I', 'Q')",D
37964,"('A', 'G', 'L', 'O')",A
37965,"('B', 'D', 'J', 'O')",D
37966,"('L', 'O')",O
37967,"('E', 'M', 'O')",M
37968,"('C', 'F', 'K')",K
37969,"('B', 'C', 'N')",C
37970,"('C', 'D')",D
37971,"('F', 'I', 'O')",O
37972,"('E', 'F', 'J', 'M')",E
37973,"('D', 'G', 'I', 'O')",G
37974,"('D', 'K', 'M', 'Q')",D
37975,"('E', 'N', 'P', 'Q')",E
37976,"('E', 'H', 'J', 'N')",N
37977,"('F', 'G', 'L')",L
37978,"('H', 'J')",H
37979,"('H', 'J', 'K', 'M')",M
37980,"('H', 'Q')",H
37981,"('D', 'K', 'Q')",K
37982,"('D', 'G', 'H', 'Q')",D
37983,"('D', 'F', 'G', 'J')",J
37984,"('A', 'O')",O
37985,"('A', 'D', 'N')",D
37986,"('J', 'N')",J
37987,"('J', 'Q')",J
37988,"('K', 'Q')",Q
37989,"('B', 'C', 'F', 'H')",H
37990,"('A', 'I')",I
37991,"('H', 'K', 'L', 'O')",K
37992,"('F', 'H', 'M')",F
37993,"('A', 'C', 'D', 'M')",M
37994,"('E', 'F', 'I', 'L')",E
37995,"('C', 'N')",N
37996,"('A', 'J', 'N')",J
37997,"('K', 'O', 'P')",K
37998,"('C', 'J')",C
37999,"('E', 'H', 'Q')",E
38000,"('C', 'J', 'N', 'P')",C
38001,"('I', 'J', 'L')",J
38002,"('I', 'J', 'P')",I
38003,"('H', 'K', 'M')",K
38004,"('F', 'M', 'O', 'P')",F
38005,"('A', 'C', 'E', 'F')",C
38006,"('E', 'N')",E
38007,"('F', 'G', 'N')",F
38008,"('E', 'I', 'N')",E
38009,"('D', 'E', 'J', 'K')",K
38010,"('B', 'H', 'O')",H
38011,"('A', 'G', 'K')",A
38012,"('A', 'B', 'J', 'O')",O
38013,"('J', 'L', 'O', 'Q')",J
38014,"('A', 'H', 'L', 'N')",A
38015,"('H', 'K')",K
38016,"('B', 'E', 'N')",E
38017,"('B', 'F', 'H')",H
38018,"('C', 'H', 'I', 'M')",C
38019,"('K', 'L')",K
38020,"('G', 'L', 'N', 'Q')",L
38021,"('G', 'M', 'P')",G
38022,"('I', 'M', 'N')",N
38023,"('I', 'O')",O
38024,"('D', 'J', 'Q')",J
38025,"('D', 'N')",N
38026,"('C', 'O', 'P')",C
38027,"('C', 'D')",D
38028,"('D', 'G', 'M')",D
38029,"('A', 'H', 'I')",A
38030,"('N', 'O')",O
38031,"('K', 'M', 'N', 'P')",M
38032,"('A', 'F', 'J', 'Q')",F
38033,"('E', 'F')",E
38034,"('J', 'L')",L
38035,"('B', 'Q')",B
38036,"('L', 'M', 'Q')",M
38037,"('A', 'F', 'H', 'L')",H
38038,"('D', 'F', 'G', 'K')",G
38039,"('B', 'F', 'P')",B
38040,"('G', 'P', 'Q')",G
38041,"('F', 'L', 'N')",L
38042,"('B', 'G', 'I', 'Q')",I
38043,"('G', 'H')",H
38044,"('G', 'H')",G
38045,"('B', 'I')",B
38046,"('B', 'J', 'M')",M
38047,"('A', 'E', 'J')",A
38048,"('B', 'F', 'O', 'Q')",F
38049,"('J', 'M')",J
38050,"('A', 'B', 'H', 'O')",B
38051,"('B', 'K', 'N')",K
38052,"('A', 'B', 'F', 'N')",F
38053,"('L', 'M', 'O')",O
38054,"('K', 'L', 'O', 'Q')",O
38055,"('C', 'E', 'I', 'O')",O
38056,"('A', 'E', 'K')",K
38057,"('A', 'B')",B
38058,"('A', 'B', 'D', 'J')",J
38059,"('B', 'C', 'J', 'O')",C
38060,"('J', 'O')",O
38061,"('F', 'L', 'Q')",F
38062,"('E', 'N')",N
38063,"('B', 'I')",B
38064,"('D', 'E')",D
38065,"('A', 'M', 'O', 'P')",O
38066,"('B', 'C', 'K', 'O')",B
38067,"('A', 'M', 'Q')",Q
38068,"('C', 'F', 'G', 'Q')",C
38069,"('K', 'L')",L
38070,"('D', 'H')",D
38071,"('K', 'L', 'M', 'Q')",K
38072,"('D', 'J', 'M', 'Q')",M
38073,"('A', 'D', 'F', 'L')",F
38074,"('B', 'E', 'I', 'J')",E
38075,"('C', 'M', 'N')",C
38076,"('A', 'L', 'N', 'O')",N
38077,"('D', 'F', 'G', 'L')",G
38078,"('F', 'H', 'P')",F
38079,"('C', 'J', 'P')",P
38080,"('A', 'C', 'L', 'Q')",A
38081,"('D', 'P')",D
38082,"('N', 'O', 'Q')",Q
38083,"('B', 'I', 'O')",B
38084,"('D', 'F')",D
38085,"('A', 'G', 'H', 'N')",A
38086,"('B', 'F', 'L', 'P')",L
38087,"('B', 'H', 'J', 'K')",H
38088,"('F', 'L')",L
38089,"('A', 'E', 'J', 'P')",E
38090,"('C', 'G', 'O', 'Q')",C
38091,"('G', 'H')",G
38092,"('B', 'C', 'L', 'O')",C
38093,"('A', 'M', 'P')",M
38094,"('G', 'L', 'N')",G
38095,"('C', 'F', 'I')",F
38096,"('J', 'L', 'N')",L
38097,"('F', 'P')",F
38098,"('C', 'K')",C
38099,"('D', 'M')",M
38100,"('E', 'G', 'L')",E
38101,"('G', 'J', 'K', 'P')",G
38102,"('A', 'P')",A
38103,"('K', 'P')",K
38104,"('B', 'K')",K
38105,"('E', 'I', 'P')",E
38106,"('M', 'N')",M
38107,"('B', 'E', 'N')",E
38108,"('J', 'N')",N
38109,"('E', 'I')",I
38110,"('D', 'E', 'J')",D
38111,"('M', 'P')",M
38112,"('C', 'E', 'I', 'L')",C
38113,"('L', 'Q')",L
38114,"('I', 'P')",I
38115,"('B', 'E', 'K')",B
38116,"('G', 'J')",J
38117,"('A', 'N')",N
38118,"('I', 'P')",P
38119,"('D', 'F', 'I')",I
38120,"('A', 'H')",H
38121,"('D', 'E', 'N')",N
38122,"('B', 'K', 'N')",K
38123,"('F', 'H')",H
38124,"('A', 'P')",A
38125,"('B', 'K', 'N', 'P')",N
38126,"('D', 'E', 'K')",E
38127,"('J', 'P')",P
38128,"('E', 'H', 'J', 'O')",J
38129,"('B', 'D', 'F', 'I')",F
38130,"('H', 'I', 'J', 'K')",J
38131,"('C', 'D')",D
38132,"('E', 'H', 'Q')",H
38133,"('B', 'L', 'N', 'Q')",L
38134,"('K', 'Q')",K
38135,"('C', 'G')",C
38136,"('D', 'I')",D
38137,"('J', 'O', 'Q')",J
38138,"('D', 'H', 'L', 'Q')",L
38139,"('E', 'I', 'N')",N
38140,"('B', 'Q')",B
38141,"('D', 'E', 'N')",D
38142,"('B', 'K')",K
38143,"('F', 'J', 'Q')",F
38144,"('B', 'L')",L
38145,"('C', 'N')",N
38146,"('E', 'I')",E
38147,"('F', 'N', 'O')",O
38148,"('A', 'E', 'F', 'Q')",E
38149,"('B', 'Q')",B
38150,"('B', 'G', 'K', 'N')",B
38151,"('C', 'K')",C
38152,"('I', 'L')",L
38153,"('B', 'D', 'Q')",D
38154,"('E', 'F', 'P', 'Q')",E
38155,"('L', 'N')",L
38156,"('I', 'L', 'N')",N
38157,"('F', 'N')",N
38158,"('A', 'O')",O
38159,"('C', 'E', 'I', 'M')",C
38160,"('E', 'K', 'L')",L
38161,"('B', 'D', 'F')",D
38162,"('C', 'I', 'L', 'N')",C
38163,"('I', 'O')",I
38164,"('D', 'F')",F
38165,"('E', 'F', 'I', 'N')",F
38166,"('B', 'C', 'L')",C
38167,"('A', 'E', 'G', 'J')",E
38168,"('F', 'L', 'P')",L
38169,"('C', 'J', 'L')",L
38170,"('A', 'K')",A
38171,"('F', 'H', 'O')",F
38172,"('D', 'L', 'O', 'P')",L
38173,"('A', 'F', 'N')",A
38174,"('I', 'P')",I
38175,"('D', 'L')",D
38176,"('C', 'I', 'L', 'M')",M
38177,"('O', 'Q')",Q
38178,"('A', 'I')",A
38179,"('D', 'J', 'K')",K
38180,"('D', 'K')",D
38181,"('D', 'M', 'Q')",D
38182,"('A', 'B', 'J', 'N')",A
38183,"('B', 'H', 'J', 'Q')",H
38184,"('L', 'P')",L
38185,"('F', 'J', 'O')",F
38186,"('D', 'J', 'O', 'P')",O
38187,"('C', 'E', 'P')",E
38188,"('F', 'J', 'N', 'Q')",F
38189,"('F', 'P')",F
38190,"('B', 'C', 'O')",B
38191,"('F', 'Q')",F
38192,"('A', 'C', 'E', 'N')",N
38193,"('G', 'H', 'N')",N
38194,"('G', 'H', 'L')",H
38195,"('B', 'F', 'G')",G
38196,"('N', 'P', 'Q')",N
38197,"('B', 'C', 'J', 'N')",C
38198,"('B', 'C', 'N', 'Q')",C
38199,"('A', 'P')",A
38200,"('A', 'J', 'L', 'O')",J
38201,"('E', 'J', 'M')",J
38202,"('F', 'K', 'Q')",K
38203,"('A', 'L', 'N', 'O')",A
38204,"('B', 'I')",I
38205,"('A', 'I', 'M', 'Q')",Q
38206,"('C', 'O')",C
38207,"('B', 'E', 'G', 'N')",G
38208,"('D', 'L', 'O')",D
38209,"('I', 'L', 'Q')",L
38210,"('A', 'N')",N
38211,"('A', 'C', 'M', 'P')",M
38212,"('G', 'J')",G
38213,"('E', 'G', 'J', 'O')",J
38214,"('F', 'N', 'P')",F
38215,"('C', 'I', 'K', 'L')",L
38216,"('A', 'C', 'K', 'P')",K
38217,"('C', 'J', 'M')",C
38218,"('E', 'F')",F
38219,"('C', 'M')",C
38220,"('A', 'N')",N
38221,"('B', 'F', 'O')",O
38222,"('C', 'D', 'L', 'O')",D
38223,"('I', 'L')",L
38224,"('A', 'C', 'F', 'I')",A
38225,"('A', 'E', 'G')",E
38226,"('C', 'F', 'N')",N
38227,"('J', 'M')",J
38228,"('B', 'J', 'O')",O
38229,"('K', 'N', 'Q')",N
38230,"('F', 'L', 'M')",F
38231,"('E', 'I', 'K')",E
38232,"('B', 'M', 'O', 'Q')",M
38233,"('F', 'L', 'M')",M
38234,"('D', 'G', 'I', 'J')",J
38235,"('P', 'Q')",P
38236,"('A', 'E', 'M', 'Q')",E
38237,"('D', 'F', 'I', 'Q')",F
38238,"('F', 'I', 'J')",J
38239,"('E', 'I', 'K', 'O')",E
38240,"('D', 'G', 'H', 'J')",D
38241,"('A', 'F', 'I', 'O')",O
38242,"('F', 'H')",F
38243,"('A', 'C')",A
38244,"('G', 'L', 'N', 'O')",G
38245,"('C', 'Q')",C
38246,"('I', 'L')",I
38247,"('C', 'M')",M
38248,"('F', 'M')",F
38249,"('D', 'F', 'M', 'O')",F
38250,"('C', 'K', 'N')",N
38251,"('J', 'L', 'M', 'N')",J
38252,"('B', 'M', 'P')",M
38253,"('A', 'B', 'D', 'H')",H
38254,"('A', 'J')",J
38255,"('D', 'G', 'M', 'N')",D
38256,"('A', 'F', 'P')",F
38257,"('B', 'I', 'N')",I
38258,"('A', 'B', 'G', 'K')",K
38259,"('G', 'O')",G
38260,"('I', 'O', 'P')",P
38261,"('F', 'L')",L
38262,"('A', 'L', 'N')",L
38263,"('N', 'O', 'P')",N
38264,"('A', 'C', 'H', 'I')",I
38265,"('F', 'I')",F
38266,"('D', 'J', 'P')",J
38267,"('D', 'M')",M
38268,"('G', 'K')",G
38269,"('I', 'J', 'M')",M
38270,"('D', 'E', 'N')",N
38271,"('D', 'J', 'L', 'P')",L
38272,"('A', 'G')",A
38273,"('N', 'P', 'Q')",P
38274,"('N', 'P')",N
38275,"('C', 'K')",K
38276,"('C', 'J', 'M', 'P')",C
38277,"('A', 'J')",J
38278,"('H', 'N')",H
38279,"('A', 'O')",A
38280,"('G', 'H', 'L', 'Q')",L
38281,"('H', 'O')",O
38282,"('B', 'F', 'H')",H
38283,"('B', 'I')",B
38284,"('H', 'Q')",H
38285,"('A', 'C', 'P')",A
38286,"('F', 'I', 'O')",O
38287,"('A', 'F', 'Q')",A
38288,"('E', 'H')",E
38289,"('A', 'C', 'M', 'P')",A
38290,"('D', 'F', 'H', 'J')",J
38291,"('L', 'P')",P
38292,"('A', 'H')",H
38293,"('E', 'G', 'J')",E
38294,"('C', 'F', 'G', 'O')",G
38295,"('E', 'H')",H
38296,"('A', 'B')",A
38297,"('G', 'H', 'J', 'K')",H
38298,"('C', 'H', 'L', 'O')",C
38299,"('H', 'L', 'Q')",H
38300,"('G', 'I')",I
38301,"('C', 'H', 'K', 'Q')",C
38302,"('D', 'K', 'O')",D
38303,"('C', 'D', 'E', 'K')",D
38304,"('H', 'J', 'N')",J
38305,"('A', 'K')",A
38306,"('F', 'N')",F
38307,"('C', 'D', 'O')",D
38308,"('H', 'N')",N
38309,"('E', 'I')",E
38310,"('D', 'L')",D
38311,"('D', 'I', 'K', 'O')",D
38312,"('B', 'H', 'O', 'Q')",B
38313,"('C', 'K', 'O')",O
38314,"('D', 'E')",E
38315,"('B', 'I', 'Q')",B
38316,"('A', 'E', 'F', 'H')",E
38317,"('F', 'H')",H
38318,"('D', 'G', 'I')",D
38319,"('G', 'K', 'M', 'N')",K
38320,"('E', 'K')",E
38321,"('E', 'F', 'I')",F
38322,"('E', 'G', 'K')",K
38323,"('D', 'L', 'Q')",L
38324,"('E', 'G', 'P')",G
38325,"('F', 'H', 'I', 'J')",I
38326,"('E', 'J')",J
38327,"('C', 'J', 'N', 'P')",J
38328,"('D', 'F', 'N', 'O')",D
38329,"('B', 'F', 'M', 'Q')",F
38330,"('C', 'G', 'J', 'Q')",J
38331,"('G', 'J', 'O', 'Q')",O
38332,"('C', 'K', 'N')",K
38333,"('D', 'H', 'O', 'Q')",H
38334,"('B', 'H', 'J', 'Q')",B
38335,"('J', 'O')",O
38336,"('A', 'L', 'N', 'P')",A
38337,"('N', 'P')",N
38338,"('D', 'H', 'L')",L
38339,"('D', 'P')",D
38340,"('L', 'O', 'Q')",Q
38341,"('I', 'N')",N
38342,"('D', 'K', 'P', 'Q')",D
38343,"('E', 'H')",E
38344,"('C', 'J', 'M')",C
38345,"('D', 'H', 'M', 'P')",H
38346,"('E', 'Q')",E
38347,"('J', 'L', 'M')",J
38348,"('A', 'M', 'N')",A
38349,"('B', 'Q')",B
38350,"('B', 'C', 'E', 'I')",C
38351,"('A', 'B', 'M', 'N')",A
38352,"('C', 'D', 'G')",D
38353,"('D', 'G', 'H', 'K')",G
38354,"('B', 'F', 'O', 'Q')",B
38355,"('C', 'D', 'G')",G
38356,"('G', 'H', 'K')",K
38357,"('A', 'B', 'C', 'P')",C
38358,"('G', 'J', 'K', 'M')",M
38359,"('A', 'K')",A
38360,"('L', 'P')",P
38361,"('B', 'D', 'H', 'N')",D
38362,"('I', 'M', 'N', 'O')",O
38363,"('C', 'I', 'O')",O
38364,"('H', 'Q')",H
38365,"('B', 'M', 'Q')",B
38366,"('F', 'N', 'Q')",F
38367,"('B', 'D', 'F', 'K')",F
38368,"('A', 'C', 'M', 'Q')",M
38369,"('C', 'G', 'O')",O
38370,"('B', 'J', 'K', 'N')",B
38371,"('G', 'J', 'M')",M
38372,"('A', 'I', 'P')",A
38373,"('F', 'K', 'N', 'Q')",F
38374,"('B', 'Q')",B
38375,"('B', 'E', 'J')",E
38376,"('H', 'I', 'N')",N
38377,"('B', 'J', 'K', 'N')",B
38378,"('B', 'L')",B
38379,"('A', 'E', 'G', 'J')",A
38380,"('A', 'E', 'F', 'J')",A
38381,"('K', 'M')",M
38382,"('B', 'C', 'F')",B
38383,"('F', 'K')",F
38384,"('C', 'E', 'I', 'K')",E
38385,"('G', 'M', 'P')",M
38386,"('J', 'O')",J
38387,"('C', 'E', 'F', 'J')",J
38388,"('A', 'G', 'N', 'P')",A
38389,"('A', 'I', 'M', 'Q')",A
38390,"('C', 'K')",K
38391,"('G', 'L', 'N', 'P')",N
38392,"('K', 'N', 'O')",O
38393,"('A', 'F', 'N', 'Q')",Q
38394,"('A', 'N')",A
38395,"('E', 'M')",E
38396,"('C', 'I', 'M', 'Q')",C
38397,"('B', 'F', 'N')",F
38398,"('E', 'H')",E
38399,"('B', 'C', 'M', 'P')",B
38400,"('E', 'P')",E
38401,"('C', 'N')",C
38402,"('I', 'J', 'L', 'O')",I
38403,"('D', 'E', 'J', 'L')",E
38404,"('A', 'C', 'G', 'Q')",Q
38405,"('C', 'H', 'L', 'P')",P
38406,"('D', 'O')",O
38407,"('F', 'J')",F
38408,"('B', 'L', 'Q')",L
38409,"('C', 'H', 'J', 'K')",J
38410,"('C', 'J')",J
38411,"('C', 'D', 'F')",F
38412,"('B', 'F', 'K')",B
38413,"('C', 'H')",H
38414,"('B', 'E', 'P')",B
38415,"('F', 'K', 'L', 'Q')",F
38416,"('B', 'D', 'H', 'P')",D
38417,"('B', 'D', 'E')",D
38418,"('E', 'F', 'K', 'O')",E
38419,"('I', 'N', 'O')",O
38420,"('G', 'J', 'L', 'O')",G
38421,"('C', 'H', 'J', 'K')",C
38422,"('D', 'F', 'L', 'Q')",Q
38423,"('D', 'H', 'K')",K
38424,"('K', 'P')",K
38425,"('A', 'D', 'E', 'I')",I
38426,"('E', 'H', 'Q')",E
38427,"('C', 'G', 'K', 'Q')",C
38428,"('H', 'I', 'Q')",I
38429,"('B', 'D', 'H', 'P')",D
38430,"('A', 'B', 'E', 'O')",B
38431,"('D', 'E', 'N', 'P')",N
38432,"('F', 'G', 'L')",F
38433,"('J', 'N')",N
38434,"('B', 'D', 'F')",B
38435,"('A', 'E', 'I', 'N')",E
38436,"('E', 'F', 'G', 'I')",I
38437,"('H', 'K', 'O')",H
38438,"('D', 'I', 'J')",D
38439,"('E', 'G', 'H', 'O')",G
38440,"('L', 'Q')",L
38441,"('A', 'C', 'E')",E
38442,"('E', 'M', 'P')",E
38443,"('H', 'L')",L
38444,"('C', 'G', 'L')",G
38445,"('K', 'Q')",Q
38446,"('F', 'G')",F
38447,"('B', 'F', 'M')",B
38448,"('C', 'M', 'O')",C
38449,"('A', 'J', 'K')",K
38450,"('D', 'E', 'G', 'J')",G
38451,"('C', 'F', 'L', 'O')",C
38452,"('B', 'F', 'H', 'I')",F
38453,"('D', 'G', 'I')",D
38454,"('D', 'F', 'H', 'P')",F
38455,"('J', 'Q')",J
38456,"('C', 'F', 'H', 'J')",F
38457,"('B', 'H')",H
38458,"('D', 'I', 'J', 'K')",K
38459,"('C', 'G', 'O', 'P')",C
38460,"('C', 'F')",F
38461,"('F', 'G', 'I', 'Q')",F
38462,"('C', 'D', 'P')",D
38463,"('I', 'J', 'Q')",I
38464,"('G', 'I')",G
38465,"('A', 'B', 'C')",A
38466,"('C', 'F', 'G', 'K')",K
38467,"('H', 'P')",H
38468,"('K', 'O', 'P')",K
38469,"('A', 'D', 'I')",D
38470,"('M', 'P')",M
38471,"('H', 'O', 'P', 'Q')",O
38472,"('D', 'K', 'M')",M
38473,"('A', 'E', 'Q')",E
38474,"('A', 'G', 'M', 'Q')",M
38475,"('B', 'H', 'J', 'L')",B
38476,"('A', 'I', 'L', 'P')",L
38477,"('K', 'P')",K
38478,"('F', 'I', 'K', 'M')",M
38479,"('L', 'P')",L
38480,"('I', 'N')",N
38481,"('B', 'E', 'O')",O
38482,"('C', 'M', 'Q')",M
38483,"('A', 'F')",F
38484,"('D', 'H')",H
38485,"('A', 'B', 'O')",O
38486,"('A', 'N', 'O', 'Q')",N
38487,"('F', 'I', 'L', 'P')",L
38488,"('I', 'Q')",I
38489,"('G', 'I', 'K', 'M')",K
38490,"('C', 'E', 'Q')",E
38491,"('E', 'G', 'M')",M
38492,"('D', 'E', 'J', 'N')",J
38493,"('G', 'K')",K
38494,"('H', 'N', 'O')",N
38495,"('C', 'D', 'I')",I
38496,"('K', 'L', 'O')",K
38497,"('E', 'M', 'N', 'O')",E
38498,"('I', 'K', 'M')",K
38499,"('E', 'F', 'L')",E
38500,"('F', 'G', 'I')",F
38501,"('A', 'I')",I
38502,"('G', 'H')",G
38503,"('C', 'D', 'I', 'N')",N
38504,"('E', 'G', 'M', 'Q')",E
38505,"('G', 'M', 'O', 'Q')",G
38506,"('C', 'F', 'H')",H
38507,"('C', 'O')",O
38508,"('B', 'E', 'O')",E
38509,"('G', 'L')",G
38510,"('A', 'C', 'J')",J
38511,"('L', 'Q')",L
38512,"('I', 'K', 'L', 'M')",I
38513,"('I', 'K', 'O')",K
38514,"('G', 'Q')",Q
38515,"('A', 'C', 'N', 'Q')",C
38516,"('H', 'O')",O
38517,"('B', 'G', 'K', 'P')",B
38518,"('C', 'G', 'I')",C
38519,"('C', 'I')",C
38520,"('C', 'M', 'Q')",C
38521,"('E', 'I', 'L', 'M')",E
38522,"('D', 'L', 'P')",D
38523,"('J', 'N', 'O', 'Q')",O
38524,"('B', 'N')",N
38525,"('E', 'K', 'P')",E
38526,"('A', 'J', 'L')",L
38527,"('C', 'F', 'Q')",F
38528,"('B', 'D', 'F', 'P')",F
38529,"('B', 'G', 'J', 'M')",B
38530,"('H', 'P')",P
38531,"('D', 'H', 'M')",H
38532,"('D', 'H', 'K', 'P')",H
38533,"('B', 'E', 'G', 'P')",B
38534,"('G', 'I')",G
38535,"('I', 'M', 'O')",I
38536,"('A', 'I', 'M')",A
38537,"('I', 'P')",I
38538,"('C', 'I', 'L')",C
38539,"('F', 'H')",F
38540,"('I', 'L')",L
38541,"('C', 'G', 'H', 'N')",C
38542,"('A', 'B', 'H', 'M')",M
38543,"('B', 'I', 'J')",B
38544,"('A', 'G')",G
38545,"('C', 'D')",D
38546,"('B', 'O')",O
38547,"('A', 'F', 'J', 'O')",O
38548,"('A', 'G', 'K', 'P')",P
38549,"('H', 'K', 'M')",H
38550,"('E', 'J', 'L', 'P')",J
38551,"('A', 'J', 'P')",J
38552,"('A', 'F', 'J', 'N')",J
38553,"('A', 'C', 'F')",A
38554,"('H', 'M')",H
38555,"('F', 'G', 'K', 'N')",K
38556,"('I', 'Q')",I
38557,"('C', 'Q')",C
38558,"('A', 'N', 'O', 'P')",A
38559,"('F', 'L', 'Q')",F
38560,"('F', 'J', 'K')",F
38561,"('B', 'J')",B
38562,"('E', 'O')",E
38563,"('B', 'D', 'I', 'N')",N
38564,"('G', 'I', 'J', 'M')",J
38565,"('E', 'H')",E
38566,"('B', 'H', 'N')",B
38567,"('D', 'G', 'H', 'J')",J
38568,"('C', 'E', 'G', 'J')",E
38569,"('E', 'M', 'O')",O
38570,"('D', 'Q')",D
38571,"('B', 'I')",B
38572,"('C', 'O', 'Q')",C
38573,"('A', 'F', 'M', 'O')",M
38574,"('D', 'I', 'J', 'N')",D
38575,"('A', 'F')",F
38576,"('H', 'J', 'P')",H
38577,"('K', 'L')",L
38578,"('B', 'I')",I
38579,"('E', 'G', 'K', 'Q')",K
38580,"('O', 'Q')",Q
38581,"('B', 'C', 'F', 'H')",C
38582,"('D', 'H', 'J', 'M')",D
38583,"('I', 'J', 'M')",I
38584,"('N', 'Q')",N
38585,"('A', 'C', 'I', 'N')",A
38586,"('A', 'F', 'I')",I
38587,"('C', 'D', 'O', 'Q')",D
38588,"('G', 'L', 'Q')",L
38589,"('F', 'H')",F
38590,"('G', 'I', 'K', 'O')",O
38591,"('G', 'I', 'P')",G
38592,"('C', 'N', 'O', 'Q')",C
38593,"('I', 'N', 'O')",I
38594,"('I', 'N', 'P')",I
38595,"('F', 'I')",I
38596,"('A', 'B')",A
38597,"('B', 'D', 'O', 'Q')",D
38598,"('A', 'H', 'K', 'L')",A
38599,"('B', 'C', 'Q')",C
38600,"('H', 'I', 'N')",N
38601,"('H', 'J')",J
38602,"('C', 'D')",D
38603,"('A', 'C', 'J')",C
38604,"('C', 'E')",E
38605,"('H', 'I', 'J', 'N')",H
38606,"('F', 'M')",F
38607,"('F', 'K', 'M', 'P')",M
38608,"('G', 'Q')",Q
38609,"('F', 'N', 'P')",F
38610,"('L', 'M')",M
38611,"('E', 'H', 'O')",E
38612,"('H', 'J', 'K', 'L')",L
38613,"('C', 'O')",O
38614,"('C', 'I', 'O', 'P')",I
38615,"('J', 'P')",P
38616,"('C', 'I', 'N', 'O')",O
38617,"('A', 'D', 'L', 'Q')",D
38618,"('A', 'E', 'F', 'M')",F
38619,"('A', 'H', 'Q')",H
38620,"('C', 'F', 'I', 'K')",F
38621,"('H', 'M', 'O', 'Q')",H
38622,"('K', 'Q')",Q
38623,"('F', 'I')",I
38624,"('A', 'B', 'E', 'K')",A
38625,"('D', 'K')",D
38626,"('J', 'L')",L
38627,"('C', 'F')",F
38628,"('A', 'F', 'J', 'N')",F
38629,"('B', 'D', 'J', 'M')",B
38630,"('H', 'N', 'P', 'Q')",N
38631,"('B', 'C', 'D', 'N')",N
38632,"('H', 'L', 'P')",L
38633,"('A', 'G', 'I', 'M')",A
38634,"('K', 'L', 'N', 'Q')",N
38635,"('A', 'F', 'K', 'P')",F
38636,"('B', 'J', 'N', 'Q')",B
38637,"('C', 'I', 'M', 'P')",I
38638,"('B', 'F', 'L')",B
38639,"('A', 'C', 'M')",C
38640,"('B', 'M')",M
38641,"('H', 'J', 'L')",H
38642,"('A', 'F', 'N')",A
38643,"('E', 'F', 'J', 'Q')",E
38644,"('H', 'I', 'K')",K
38645,"('A', 'B', 'F', 'P')",A
38646,"('J', 'N', 'O')",O
38647,"('E', 'G', 'H', 'K')",E
38648,"('F', 'J', 'L', 'Q')",J
38649,"('G', 'K')",K
38650,"('A', 'F')",A
38651,"('D', 'I', 'L')",D
38652,"('L', 'P')",P
38653,"('J', 'L')",L
38654,"('D', 'E', 'K', 'Q')",K
38655,"('F', 'M')",F
38656,"('D', 'F')",F
38657,"('E', 'F', 'J')",F
38658,"('C', 'G')",C
38659,"('E', 'H', 'M', 'P')",M
38660,"('D', 'G', 'M', 'P')",G
38661,"('A', 'O', 'P')",O
38662,"('O', 'Q')",O
38663,"('D', 'G', 'Q')",D
38664,"('A', 'F', 'H')",F
38665,"('B', 'I', 'K', 'N')",N
38666,"('A', 'G', 'L')",A
38667,"('G', 'H', 'J', 'N')",J
38668,"('H', 'I', 'P')",I
38669,"('B', 'O', 'P')",B
38670,"('B', 'L', 'O')",B
38671,"('C', 'D')",D
38672,"('D', 'H', 'I', 'K')",K
38673,"('G', 'L')",L
38674,"('F', 'H', 'M')",M
38675,"('C', 'Q')",C
38676,"('B', 'Q')",Q
38677,"('G', 'H', 'O', 'P')",O
38678,"('D', 'I', 'K')",D
38679,"('G', 'J', 'O', 'P')",J
38680,"('H', 'M')",H
38681,"('B', 'H', 'L', 'M')",H
38682,"('H', 'M')",M
38683,"('D', 'J', 'M', 'N')",D
